Year,First Name,County,Sex,Count
2013,AVERY,CATTARAUGUS,F,5
2013,NOAH,CATTARAUGUS,M,9
2013,LEVI,CATTARAUGUS,M,7
2013,DANIEL,CATTARAUGUS,M,6
2013,LUCAS,CATTARAUGUS,M,6
2013,JOHN,CATTARAUGUS,M,6
2013,CARTER,CATTARAUGUS,M,6
2013,LIAM,CATTARAUGUS,M,5
2013,MASON,CATTARAUGUS,M,5
2013,ELIJAH,CATTARAUGUS,M,5
2013,ELI,CATTARAUGUS,M,5
2013,NORA,WESTCHESTER,F,13
2013,MORGAN,WESTCHESTER,F,13
2013,BIANCA,WESTCHESTER,F,13
2013,ARIANNA,WESTCHESTER,F,12
2013,BRAYDEN,CATTARAUGUS,M,5
2013,OLIVIA,CAYUGA,F,9
2013,SOPHIA,CAYUGA,F,8
2013,ZOEY,CAYUGA,F,7
2013,EMMA,CAYUGA,F,6
2013,ISABELLA,CAYUGA,F,5
2013,ABIGAIL,CAYUGA,F,5
2013,JULIA,CAYUGA,F,5
2013,MACKENZIE,CAYUGA,F,5
2013,ETHAN,CAYUGA,M,8
2013,MASON,CAYUGA,M,7
2013,LUCAS,CAYUGA,M,7
2013,FAITH,QUEENS,F,22
2013,LONDON,QUEENS,F,22
2013,SAVANNAH,QUEENS,F,22
2013,DANIELA,QUEENS,F,23
2013,TENZIN,QUEENS,F,24
2013,ALINA,QUEENS,F,24
2013,KIARA,QUEENS,F,24
2013,JADE,QUEENS,F,24
2013,LIAM,CAYUGA,M,5
2013,ALEXANDER,CAYUGA,M,5
2013,ELI,CAYUGA,M,5
2013,COLTON,CAYUGA,M,5
2013,EMMA,CHAUTAUQUA,F,10
2013,SOPHIA,CHAUTAUQUA,F,9
2013,OLIVIA,CHAUTAUQUA,F,7
2013,ISABELLA,CHAUTAUQUA,F,6
2013,AVA,CHAUTAUQUA,F,6
2013,MADISON,CHAUTAUQUA,F,6
2013,CHLOE,CHAUTAUQUA,F,6
2013,AVERY,CHAUTAUQUA,F,6
2013,GABRIELLA,CHAUTAUQUA,F,6
2013,ABIGAIL,CHAUTAUQUA,F,5
2013,KAYLA,WESTCHESTER,F,12
2013,VIOLET,WESTCHESTER,F,12
2013,BRIELLE,WESTCHESTER,F,12
2013,JACKSON,ROCKLAND,M,10
2013,GIANNA,CHAUTAUQUA,F,5
2013,HANNAH,CHAUTAUQUA,F,5
2013,NATALIE,CHAUTAUQUA,F,5
2013,ALLISON,CHAUTAUQUA,F,5
2013,OWEN,CHAUTAUQUA,M,12
2013,ARIA,QUEENS,F,24
2013,ANGELA,QUEENS,F,25
2013,ARIEL,QUEENS,F,25
2013,AUDREY,QUEENS,F,25
2013,TAYLOR,QUEENS,F,25
2013,KHLOE,QUEENS,F,26
2013,MILA,QUEENS,F,26
2013,JASMINE,QUEENS,F,26
2013,KELLY,QUEENS,F,27
2013,ANDREA,QUEENS,F,27
2013,GABRIELA,QUEENS,F,27
2013,VALERIE,QUEENS,F,27
2013,KYLIE,QUEENS,F,27
2013,AVERY,QUEENS,F,27
2013,STEPHANIE,QUEENS,F,28
2013,NOAH,CHAUTAUQUA,M,11
2013,JACKSON,CHAUTAUQUA,M,9
2013,DANIEL,CHAUTAUQUA,M,8
2013,ETHAN,CHAUTAUQUA,M,7
2013,LIAM,CHAUTAUQUA,M,7
2013,JAYDEN,CHAUTAUQUA,M,7
2013,LOGAN,CHAUTAUQUA,M,7
2013,ISAAC,CHAUTAUQUA,M,7
2013,BRAYDEN,CHAUTAUQUA,M,7
2013,MASON,CHAUTAUQUA,M,6
2013,JACK,CHAUTAUQUA,M,6
2013,ANDREW,CHAUTAUQUA,M,6
2013,CARTER,CHAUTAUQUA,M,6
2013,HUNTER,CHAUTAUQUA,M,6
2013,VANESSA,QUEENS,F,28
2013,ESTHER,QUEENS,F,28
2013,ELLA,QUEENS,F,28
2013,VIVIAN,QUEENS,F,29
2013,ADRIANA,QUEENS,F,29
2013,NAOMI,QUEENS,F,30
2013,ELI,CHAUTAUQUA,M,6
2013,COLTON,CHAUTAUQUA,M,6
2013,JOSEPH,CHAUTAUQUA,M,5
2013,DAVID,CHAUTAUQUA,M,5
2013,ALEXA,QUEENS,F,30
2013,ZOEY,QUEENS,F,30
2013,LILY,QUEENS,F,30
2013,MARIA,QUEENS,F,31
2013,PENELOPE,QUEENS,F,31
2013,CHARLOTTE,QUEENS,F,32
2013,AARON,ROCKLAND,M,10
2013,ELIEZER,ROCKLAND,M,10
2013,MENASHE,ROCKLAND,M,10
2013,LIAM,ROCKLAND,M,9
2013,JAMES,CHAUTAUQUA,M,5
2013,SAMUEL,CHAUTAUQUA,M,5
2013,JAMES,ROCKLAND,M,9
2013,KAITLYN,QUEENS,F,33
2013,ALICE,QUEENS,F,33
2013,BELLA,QUEENS,F,33
2013,LAYLA,QUEENS,F,33
2013,NATALIA,QUEENS,F,34
2013,EVA,QUEENS,F,35
2013,BENJAMIN,ROCKLAND,M,9
2013,LOGAN,ROCKLAND,M,9
2013,JUSTIN,CHAUTAUQUA,M,5
2013,EVAN,CHAUTAUQUA,M,5
2013,SARA,QUEENS,F,35
2013,SOPHIE,QUEENS,F,37
2013,RACHEL,QUEENS,F,37
2013,KATHERINE,QUEENS,F,38
2013,REED,SUFFOLK,M,5
2013,CONNOR,CHAUTAUQUA,M,5
2013,SAMUEL,ROCKLAND,M,9
2013,CHRISTIAN,ROCKLAND,M,9
2013,KAYLEE,QUEENS,F,38
2013,GIANNA,QUEENS,F,38
2013,KIMBERLY,QUEENS,F,40
2013,ANNA,QUEENS,F,41
2013,NATALIE,QUEENS,F,41
2013,ELIANA,QUEENS,F,42
2013,SCARLETT,QUEENS,F,42
2013,AMELIA,QUEENS,F,42
2013,RUSSELL,SUFFOLK,M,5
2013,KENNY,SUFFOLK,M,5
2013,DARWIN,SUFFOLK,M,5
2013,JULIO,SUFFOLK,M,5
2013,KEITH,SUFFOLK,M,5
2013,TYLER,ROCKLAND,M,9
2013,JORDAN,ROCKLAND,M,9
2013,YECHIEL,ROCKLAND,M,9
2013,ELIJAH,ROCKLAND,M,8
2013,KEVIN,ROCKLAND,M,8
2013,NATHANIEL,ROCKLAND,M,8
2013,XAVIER,ROCKLAND,M,8
2013,YAAKOV,ROCKLAND,M,8
2013,ALEXANDRA,QUEENS,F,43
2013,JULIA,QUEENS,F,43
2013,AYAN,SUFFOLK,M,5
2013,LUKA,SUFFOLK,M,5
2013,BLAKE,CHAUTAUQUA,M,5
2013,NICOLE,QUEENS,F,44
2013,AALIYAH,QUEENS,F,44
2013,HANNAH,QUEENS,F,44
2013,AMY,QUEENS,F,45
2013,BRIANNA,QUEENS,F,47
2013,MAYA,QUEENS,F,47
2013,MARCOS,WESTCHESTER,M,7
2013,MIGUEL,WESTCHESTER,M,14
2013,AMELIA,CHEMUNG,F,7
2013,ISABELLA,CHEMUNG,F,6
2013,MIA,CHEMUNG,F,6
2013,NATALIE,CHEMUNG,F,6
2013,SOPHIA,CHEMUNG,F,5
2013,CHLOE,CHEMUNG,F,5
2013,EVELYN,QUEENS,F,47
2013,LUCAS,CHEMUNG,M,8
2013,SHEA,ROCKLAND,M,8
2013,GRACE,QUEENS,F,47
2013,MICHELLE,QUEENS,F,48
2013,MELANIE,QUEENS,F,48
2013,ARIANA,QUEENS,F,49
2013,KAYLA,QUEENS,F,49
2013,HAILEY,QUEENS,F,49
2013,GENESIS,QUEENS,F,50
2013,ALYSSA,QUEENS,F,51
2013,ALLISON,QUEENS,F,52
2013,CAMILA,QUEENS,F,54
2013,ANGELINA,QUEENS,F,55
2013,ELIZABETH,QUEENS,F,58
2013,GABRIELLA,QUEENS,F,60
2013,ARIANNA,QUEENS,F,61
2013,VALENTINA,QUEENS,F,65
2013,ASHLEY,QUEENS,F,65
2013,LEAH,QUEENS,F,67
2013,ZOE,QUEENS,F,71
2013,SAMANTHA,QUEENS,F,81
2013,SARAH,QUEENS,F,88
2013,AVA,QUEENS,F,88
2013,MADISON,QUEENS,F,89
2013,ABIGAIL,QUEENS,F,90
2013,CHLOE,QUEENS,F,93
2013,VICTORIA,QUEENS,F,102
2013,SOFIA,QUEENS,F,121
2013,MIA,QUEENS,F,135
2013,OLIVIA,QUEENS,F,140
2013,EMMA,QUEENS,F,143
2013,EMILY,QUEENS,F,148
2013,ISABELLA,QUEENS,F,192
2013,SOPHIA,QUEENS,F,204
2013,JUSTIN,PUTNAM,M,5
2013,JOHN,PUTNAM,M,5
2013,CHRISTOPHER,PUTNAM,M,5
2013,ALEXANDER,PUTNAM,M,5
2013,ANDREW,PUTNAM,M,6
2013,SHIA,ROCKLAND,M,8
2013,DOV,ROCKLAND,M,8
2013,EFRAIM,ROCKLAND,M,8
2013,ISAAC,ROCKLAND,M,7
2013,BRANDON,ROCKLAND,M,7
2013,VINCENZO,SUFFOLK,M,5
2013,EMILIO,SUFFOLK,M,5
2013,REID,SUFFOLK,M,5
2013,JAX,SUFFOLK,M,5
2013,TROY,SUFFOLK,M,5
2013,FERNANDO,SUFFOLK,M,5
2013,DAMON,SUFFOLK,M,5
2013,DREW,SUFFOLK,M,5
2013,SPENCER,SUFFOLK,M,5
2013,MARCO,SUFFOLK,M,5
2013,MARTIN,SUFFOLK,M,5
2013,PRESTON,SUFFOLK,M,5
2013,JASE,SUFFOLK,M,5
2013,DEVIN,SUFFOLK,M,5
2013,JONAH,SUFFOLK,M,5
2013,EMMANUEL,SUFFOLK,M,5
2013,ANDRES,WESTCHESTER,M,7
2013,ANDERSON,ROCKLAND,M,7
2013,LEONARDO,WESTCHESTER,M,14
2013,SEAN,WESTCHESTER,M,14
2013,ROCCO,WESTCHESTER,M,7
2013,JAYCEON,WESTCHESTER,M,7
2013,MAXIMILIAN,WESTCHESTER,M,7
2013,ZEV,ROCKLAND,M,7
2013,HUNTER,CHEMUNG,M,7
2013,JORDAN,CHEMUNG,M,7
2013,MASON,CHEMUNG,M,6
2013,JAMES,CHEMUNG,M,6
2013,ELIJAH,CHEMUNG,M,6
2013,BRAYDEN,CHEMUNG,M,6
2013,COLTON,CHEMUNG,M,6
2013,JAXON,CHEMUNG,M,6
2013,LIAM,CHEMUNG,M,5
2013,MATTHEW,CHEMUNG,M,5
2013,CARTER,CHEMUNG,M,5
2013,MENDEL,ROCKLAND,M,7
2013,HERSHY,ROCKLAND,M,7
2013,AHARON,ROCKLAND,M,7
2013,NACHMAN,ROCKLAND,M,7
2013,BINYOMIN,ROCKLAND,M,7
2013,OWEN,ROCKLAND,M,6
2013,GAVIN,ROCKLAND,M,6
2013,MICHELLE,WESTCHESTER,F,12
2013,CONNOR,CHEMUNG,M,5
2013,CHARLES,CHEMUNG,M,5
2013,DOMINIC,CHEMUNG,M,5
2013,LINCOLN,CHEMUNG,M,5
2013,HUNTER,CHENANGO,M,6
2013,LUCAS,CHENANGO,M,5
2013,LOGAN,CHENANGO,M,5
2013,AMELIA,CLINTON,F,5
2013,LIAM,CLINTON,M,8
2013,OWEN,CLINTON,M,8
2013,WYATT,CLINTON,M,8
2013,CARTER,CLINTON,M,7
2013,ALEXANDER,CLINTON,M,6
2013,ETHAN,CLINTON,M,5
2013,MASON,CLINTON,M,5
2013,GABRIEL,CLINTON,M,5
2013,GAVIN,CLINTON,M,5
2013,HUNTER,CLINTON,M,5
2013,LEVI,CLINTON,M,5
2013,JOSHUA,PUTNAM,M,6
2013,JACE,CLINTON,M,5
2013,DYLAN,PUTNAM,M,6
2013,RYAN,PUTNAM,M,6
2013,NICHOLAS,PUTNAM,M,7
2013,LUCAS,PUTNAM,M,7
2013,ANTHONY,PUTNAM,M,8
2013,JOSEPH,PUTNAM,M,9
2013,JAMES,PUTNAM,M,11
2013,VICTORIA,PUTNAM,F,5
2013,MIA,PUTNAM,F,5
2013,EMMA,PUTNAM,F,5
2013,SOPHIA,PUTNAM,F,5
2013,JORGE,WESTCHESTER,M,7
2013,COLTON,CLINTON,M,5
2013,COLIN,CLINTON,M,5
2013,EMMA,COLUMBIA,F,5
2013,OLIVIA,COLUMBIA,F,5
2013,LIAM,COLUMBIA,M,6
2013,LUCAS,COLUMBIA,M,6
2013,CONNOR,COLUMBIA,M,6
2013,MASON,COLUMBIA,M,5
2013,HUNTER,COLUMBIA,M,5
2013,EMMA,CORTLAND,F,5
2013,AVA,CORTLAND,F,5
2013,HUNTER,CORTLAND,M,5
2013,OLIVIA,DUTCHESS,F,16
2013,EMILY,DUTCHESS,F,16
2013,ISABELLA,DUTCHESS,F,14
2013,EMMA,DUTCHESS,F,14
2013,ROBERT,ROCKLAND,M,6
2013,SAMANTHA,PUTNAM,F,6
2013,GABRIELLA,PUTNAM,F,7
2013,OLIVIA,PUTNAM,F,9
2013,ISABELLA,PUTNAM,F,10
2013,LAYLA,OTSEGO,F,5
2013,OLIVIA,OTSEGO,F,5
2013,JAYCE,OSWEGO,M,5
2013,CARSON,OSWEGO,M,5
2013,JAXSON,OSWEGO,M,5
2013,COOPER,OSWEGO,M,5
2013,NOLAN,OSWEGO,M,5
2013,JACE,OSWEGO,M,5
2013,BRAYDEN,OSWEGO,M,5
2013,CHASE,OSWEGO,M,5
2013,ZACHARY,OSWEGO,M,5
2013,AARON,OSWEGO,M,5
2013,JACKSON,OSWEGO,M,5
2013,JAYDEN,OSWEGO,M,5
2013,ROBERT,OSWEGO,M,6
2013,ETHAN,OSWEGO,M,6
2013,MICHAEL,OSWEGO,M,6
2013,TUCKER,OSWEGO,M,7
2013,COLTON,OSWEGO,M,7
2013,BLAKE,OSWEGO,M,7
2013,DOMINIC,OSWEGO,M,7
2013,SOPHIA,DUTCHESS,F,12
2013,AVA,DUTCHESS,F,12
2013,MADISON,DUTCHESS,F,12
2013,CONNOR,ROCKLAND,M,6
2013,ZACHARY,ROCKLAND,M,6
2013,CHASE,ROCKLAND,M,6
2013,MOLLY,WESTCHESTER,F,12
2013,THEODORE,SUFFOLK,M,5
2013,ABRAHAM,SUFFOLK,M,5
2013,CRISTIANO,SUFFOLK,M,6
2013,MIKAEL,SUFFOLK,M,6
2013,JEFFERSON,SUFFOLK,M,6
2013,MATHEW,SUFFOLK,M,6
2013,LUCIANO,SUFFOLK,M,6
2013,BRAYDEN,ROCKLAND,M,6
2013,BRYAN,WESTCHESTER,M,14
2013,JAKE,ROCKLAND,M,6
2013,MIA,DUTCHESS,F,11
2013,AUBREY,DUTCHESS,F,11
2013,ABIGAIL,DUTCHESS,F,10
2013,CHLOE,DUTCHESS,F,9
2013,SAVANNAH,DUTCHESS,F,9
2013,GRACE,DUTCHESS,F,7
2013,LAUREN,WESTCHESTER,F,12
2013,GIANNA,DUTCHESS,F,7
2013,LILY,DUTCHESS,F,7
2013,NATALIA,WESTCHESTER,F,12
2013,BRIAN,ROCKLAND,M,6
2013,JOEL,ROCKLAND,M,6
2013,AALIYAH,DUTCHESS,F,7
2013,BROOKE,DUTCHESS,F,7
2013,CHARLOTTE,DUTCHESS,F,6
2013,AVERY,DUTCHESS,F,6
2013,VICTORIA,DUTCHESS,F,6
2013,AMELIA,DUTCHESS,F,6
2013,KAYLEE,DUTCHESS,F,6
2013,ADDISON,DUTCHESS,F,6
2013,SOFIA,DUTCHESS,F,5
2013,LEAH,DUTCHESS,F,5
2013,HANNAH,DUTCHESS,F,5
2013,ARIANNA,DUTCHESS,F,5
2013,CONNOR,OSWEGO,M,7
2013,OWEN,OSWEGO,M,7
2013,BENJAMIN,OSWEGO,M,7
2013,JAMES,OSWEGO,M,7
2013,JEREMY,WESTCHESTER,M,14
2013,AYDEN,WESTCHESTER,M,14
2013,ANNA,DUTCHESS,F,5
2013,PARKER,OSWEGO,M,8
2013,MASON,OSWEGO,M,8
2013,JACOB,OSWEGO,M,8
2013,WILLIAM,OSWEGO,M,9
2013,LUCAS,OSWEGO,M,9
2013,HUNTER,OSWEGO,M,10
2013,LOGAN,OSWEGO,M,11
2013,GAVIN,OSWEGO,M,12
2013,LIAM,OSWEGO,M,12
2013,NOAH,OSWEGO,M,13
2013,ISABELLE,OSWEGO,F,5
2013,MAX,WESTCHESTER,M,14
2013,CHASE,WESTCHESTER,M,14
2013,CAMERON,WESTCHESTER,M,14
2013,ZOEY,DUTCHESS,F,5
2013,KAYLA,DUTCHESS,F,5
2013,ALEXA,DUTCHESS,F,5
2013,HARPER,DUTCHESS,F,5
2013,ELIANA,DUTCHESS,F,5
2013,STELLA,DUTCHESS,F,5
2013,MADELYN,DUTCHESS,F,5
2013,KAITLYN,DUTCHESS,F,5
2013,RUBY,DUTCHESS,F,5
2013,JOSEPH,DUTCHESS,M,26
2013,MICHAEL,DUTCHESS,M,24
2013,LIAM,DUTCHESS,M,19
2013,MASON,DUTCHESS,M,17
2013,CHRISTOPHER,DUTCHESS,M,17
2013,LOGAN,DUTCHESS,M,17
2013,BENJAMIN,DUTCHESS,M,16
2013,JOHN,DUTCHESS,M,14
2013,ADDISON,OSWEGO,F,5
2013,NOAH,DUTCHESS,M,13
2013,LAYLA,OSWEGO,F,5
2013,NICHOLAS,DUTCHESS,M,13
2013,HANNAH,OSWEGO,F,5
2013,CHLOE,OSWEGO,F,5
2013,MATTHEW,DUTCHESS,M,12
2013,RYAN,DUTCHESS,M,12
2013,ANTHONY,DUTCHESS,M,12
2013,JACKSON,DUTCHESS,M,12
2013,LILLIAN,OSWEGO,F,6
2013,SARAH,OSWEGO,F,6
2013,ETHAN,DUTCHESS,M,11
2013,AIDEN,DUTCHESS,M,11
2013,ELLA,OSWEGO,F,6
2013,GRACE,OSWEGO,F,6
2013,AVA,OSWEGO,F,7
2013,JASIAH,SUFFOLK,M,6
2013,NIKO,SUFFOLK,M,6
2013,GAVIN,DUTCHESS,M,11
2013,JACOB,DUTCHESS,M,10
2013,ALEXANDER,DUTCHESS,M,10
2013,OLIVIA,OSWEGO,F,7
2013,NATALIE,OSWEGO,F,8
2013,ABIGAIL,OSWEGO,F,9
2013,ISABELLA,OSWEGO,F,9
2013,SOPHIA,OSWEGO,F,11
2013,EMMA,OSWEGO,F,13
2013,GAVIN,ORLEANS,M,5
2013,ADDISON,ORLEANS,F,5
2013,ROY,SUFFOLK,M,6
2013,HECTOR,SUFFOLK,M,6
2013,CONOR,SUFFOLK,M,6
2013,KEEGAN,SUFFOLK,M,6
2013,NATHAN,WESTCHESTER,M,14
2013,MARCO,WESTCHESTER,M,15
2013,ZACHARY,WESTCHESTER,M,15
2013,OLIVER,WESTCHESTER,M,15
2013,DYLAN,DUTCHESS,M,10
2013,LUCAS,DUTCHESS,M,10
2013,DAVID,DUTCHESS,M,10
2013,JAMES,DUTCHESS,M,10
2013,EVAN,DUTCHESS,M,10
2013,CONNOR,DUTCHESS,M,10
2013,CAMERON,DUTCHESS,M,10
2013,WILLIAM,DUTCHESS,M,9
2013,ALTER,ORANGE,M,5
2013,GABRIEL,DUTCHESS,M,9
2013,YIDA,ORANGE,M,5
2013,MOISHE,ORANGE,M,5
2013,MENDY,ORANGE,M,5
2013,HERSHEL,ORANGE,M,5
2013,MAYER,ORANGE,M,5
2013,ISSAC,ORANGE,M,5
2013,CHRISTIAN,DUTCHESS,M,9
2013,JONATHAN,DUTCHESS,M,9
2013,CARTER,DUTCHESS,M,9
2013,ROBERT,DUTCHESS,M,9
2013,TYLER,DUTCHESS,M,8
2013,LUKE,DUTCHESS,M,8
2013,JAYDEN,DUTCHESS,M,7
2013,ZANE,ORANGE,M,5
2013,DANIEL,DUTCHESS,M,7
2013,JASON,DUTCHESS,M,7
2013,KYLIE,WESTCHESTER,F,11
2013,MARTIN,ORANGE,M,5
2013,KENNETH,ORANGE,M,5
2013,JASE,ORANGE,M,5
2013,ALAN,ROCKLAND,M,6
2013,ARYEH,ROCKLAND,M,6
2013,SHAYA,ROCKLAND,M,6
2013,JONAH,ORANGE,M,5
2013,YOSEF,ORANGE,M,5
2013,LEONARDO,ORANGE,M,5
2013,SEAN,ORANGE,M,5
2013,KYLE,ORANGE,M,5
2013,AMIR,ORANGE,M,5
2013,JAXON,ORANGE,M,5
2013,DESMOND,SUFFOLK,M,6
2013,RICARDO,SUFFOLK,M,6
2013,NICO,SUFFOLK,M,6
2013,MANUEL,SUFFOLK,M,6
2013,DANNY,SUFFOLK,M,6
2013,CALEB,DUTCHESS,M,7
2013,ZACHARY,DUTCHESS,M,7
2013,PARKER,DUTCHESS,M,7
2013,JAKE,DUTCHESS,M,7
2013,COLLIN,SUFFOLK,M,6
2013,COLTON,ORANGE,M,5
2013,TRISTAN,ORANGE,M,5
2013,GRANT,SUFFOLK,M,6
2013,EVERETT,SUFFOLK,M,6
2013,MYLES,SUFFOLK,M,6
2013,PHILIP,SUFFOLK,M,6
2013,KADEN,SUFFOLK,M,6
2013,JOSHUA,DUTCHESS,M,6
2013,JACK,DUTCHESS,M,6
2013,ANDREW,DUTCHESS,M,6
2013,KAYDEN,ORANGE,M,5
2013,AIDAN,ORANGE,M,5
2013,WYATT,ORANGE,M,5
2013,PARKER,ORANGE,M,5
2013,IAN,ORANGE,M,5
2013,CHARLES,ORANGE,M,5
2013,JULIAN,ORANGE,M,5
2013,CALEB,ORANGE,M,5
2013,JESUS,SUFFOLK,M,6
2013,JESSE,SUFFOLK,M,6
2013,RAFAEL,SUFFOLK,M,6
2013,CAYDEN,SUFFOLK,M,6
2013,GREYSON,SUFFOLK,M,6
2013,MARK,SUFFOLK,M,6
2013,SAMUEL,DUTCHESS,M,6
2013,ELIJAH,DUTCHESS,M,6
2013,NATHAN,DUTCHESS,M,6
2013,HENRY,DUTCHESS,M,6
2013,OWEN,DUTCHESS,M,6
2013,HUNTER,DUTCHESS,M,6
2013,OLIVER,DUTCHESS,M,6
2013,SEBASTIAN,ORANGE,M,5
2013,BRAYDEN,DUTCHESS,M,6
2013,HUNTER,WESTCHESTER,M,16
2013,MENDEL,ORANGE,M,6
2013,ELIAS,WESTCHESTER,M,17
2013,ALEX,WESTCHESTER,M,17
2013,XAVIER,DUTCHESS,M,6
2013,JACE,DUTCHESS,M,6
2013,YEHUDA,ORANGE,M,6
2013,MORDECHAI,ORANGE,M,6
2013,ISRAEL,ORANGE,M,6
2013,ASHER,ORANGE,M,6
2013,ALAN,ORANGE,M,6
2013,KAIDEN,ORANGE,M,6
2013,IAN,WESTCHESTER,M,17
2013,AIDAN,WESTCHESTER,M,18
2013,NATHANIEL,WESTCHESTER,M,18
2013,JEREMIAH,WESTCHESTER,M,18
2013,GAVIN,WESTCHESTER,M,18
2013,ISAAC,WESTCHESTER,M,18
2013,GIOVANNI,DUTCHESS,M,6
2013,JAXON,DUTCHESS,M,6
2013,DECLAN,DUTCHESS,M,6
2013,MILES,DUTCHESS,M,6
2013,MENDY,ROCKLAND,M,6
2013,PINCHUS,ROCKLAND,M,6
2013,COLE,ORANGE,M,6
2013,CARTER,ROCKLAND,M,5
2013,BRADY,DUTCHESS,M,6
2013,BRYAN,ORANGE,M,6
2013,MATEO,WESTCHESTER,M,19
2013,SEBASTIAN,DUTCHESS,M,5
2013,BRANDON,DUTCHESS,M,5
2013,JOSE,ORANGE,M,6
2013,STEVEN,ORANGE,M,6
2013,ISAIAH,ORANGE,M,6
2013,VINCENT,WESTCHESTER,M,19
2013,CONNOR,WESTCHESTER,M,19
2013,CALEB,WESTCHESTER,M,19
2013,NATHAN,ROCKLAND,M,5
2013,ADAM,DUTCHESS,M,5
2013,AUSTIN,ROCKLAND,M,5
2013,ELI,ROCKLAND,M,5
2013,JOSIAH,ORANGE,M,6
2013,VINCENT,ORANGE,M,6
2013,BLAKE,ORANGE,M,6
2013,CHESKEL,ORANGE,M,7
2013,MOSES,ORANGE,M,7
2013,YISROEL,ORANGE,M,7
2013,KEVIN,WESTCHESTER,M,19
2013,LUCA,WESTCHESTER,M,20
2013,STEVEN,WESTCHESTER,M,20
2013,RILEY,DUTCHESS,M,5
2013,VINCENT,ROCKLAND,M,5
2013,LUCA,ROCKLAND,M,5
2013,LUIS,ROCKLAND,M,5
2013,SEAN,ROCKLAND,M,5
2013,GEORGE,ROCKLAND,M,5
2013,EMMANUEL,ROCKLAND,M,5
2013,ASHER,ROCKLAND,M,5
2013,CHASE,DUTCHESS,M,5
2013,JEREMIAH,DUTCHESS,M,5
2013,DOMINIC,DUTCHESS,M,5
2013,SIMON,ORANGE,M,7
2013,CARLOS,ORANGE,M,7
2013,HUDSON,ORANGE,M,7
2013,BLAKE,DUTCHESS,M,5
2013,LEVI,DUTCHESS,M,5
2013,LANDON,DUTCHESS,M,5
2013,LEO,DUTCHESS,M,5
2013,LUCA,DUTCHESS,M,5
2013,COLTON,DUTCHESS,M,5
2013,LUIS,ORANGE,M,7
2013,JAKE,ORANGE,M,7
2013,LEVI,ORANGE,M,7
2013,DOMINIC,ORANGE,M,7
2013,JEREMIAH,ORANGE,M,7
2013,AUSTIN,ORANGE,M,7
2013,AARON,ORANGE,M,7
2013,NATHAN,ORANGE,M,7
2013,SHIA,ORANGE,M,8
2013,PETER,ORANGE,M,8
2013,BRYCE,ORANGE,M,8
2013,CHASE,ORANGE,M,8
2013,JORDAN,ORANGE,M,8
2013,LUKE,ORANGE,M,8
2013,JASON,ORANGE,M,8
2013,BRANDON,ORANGE,M,8
2013,OWEN,ORANGE,M,8
2013,WOLF,ORANGE,M,9
2013,SHMIEL,ORANGE,M,9
2013,GIOVANNI,ORANGE,M,9
2013,ELI,ORANGE,M,9
2013,ISAAC,ORANGE,M,9
2013,JUSTIN,ORANGE,M,9
2013,PATRICK,DUTCHESS,M,5
2013,MAXWELL,DUTCHESS,M,5
2013,COLIN,DUTCHESS,M,5
2013,EDWARD,DUTCHESS,M,5
2013,SOPHIA,ERIE,F,68
2013,OLIVIA,ERIE,F,67
2013,EMMA,ERIE,F,60
2013,OSCAR,SUFFOLK,M,6
2013,GRANT,WESTCHESTER,M,7
2013,AVA,ERIE,F,47
2013,ISABELLA,ERIE,F,43
2013,AVERY,ERIE,F,42
2013,MIA,ERIE,F,40
2013,ABIGAIL,ERIE,F,38
2013,AUBREY,ERIE,F,35
2013,GRACE,ERIE,F,34
2013,GIANNA,ERIE,F,34
2013,MADISON,ERIE,F,33
2013,ELLA,ERIE,F,32
2013,EMILY,ERIE,F,31
2013,CHARLOTTE,ERIE,F,31
2013,ADDISON,ERIE,F,28
2013,AMELIA,ERIE,F,27
2013,EVELYN,ERIE,F,26
2013,NATALIE,ERIE,F,25
2013,ELIZABETH,ERIE,F,24
2013,ZOEY,ERIE,F,22
2013,CHLOE,ERIE,F,21
2013,AALIYAH,ERIE,F,21
2013,LILY,ERIE,F,20
2013,CLAIRE,ERIE,F,20
2013,ISRAEL,ROCKLAND,M,5
2013,SHULEM,ROCKLAND,M,5
2013,JOSHUA,ORANGE,M,9
2013,PATRICK,ORANGE,M,10
2013,XAVIER,ORANGE,M,10
2013,NATHANIEL,ORANGE,M,10
2013,ZACHARY,ORANGE,M,10
2013,CONNOR,ORANGE,M,10
2013,ROBERT,ORANGE,M,10
2013,HUNTER,ORANGE,M,10
2013,OMAR,SUFFOLK,M,6
2013,AMIR,SUFFOLK,M,6
2013,LEVI,SUFFOLK,M,6
2013,JOHAN,SUFFOLK,M,7
2013,FRANCISCO,SUFFOLK,M,7
2013,ROCCO,SUFFOLK,M,7
2013,CHRIS,SUFFOLK,M,7
2013,MAYER,ROCKLAND,M,5
2013,SHMIEL,ROCKLAND,M,5
2013,YEHOSHUA,ROCKLAND,M,5
2013,EMMA,SARATOGA,F,23
2013,ARIANNA,ERIE,F,19
2013,ANNA,ERIE,F,19
2013,LAYLA,ERIE,F,18
2013,OLIVIA,SARATOGA,F,20
2013,THOMAS,ORANGE,M,10
2013,CARTER,ORANGE,M,10
2013,JAMES,ORANGE,M,10
2013,LUCAS,ORANGE,M,10
2013,LIPA,ORANGE,M,11
2013,BRAYDEN,ORANGE,M,11
